,City,Date,Officer-defined ethnicity,Type,Self-defined ethnicity,Gender,Age range,Removal of more than just outer clothing,Outcome
1755,London,2020-08,Asian,Person search,Asian/Asian British - Any other Asian background,Male,over 34,False,A no further action disposal
1756,London,2020-08,Asian,Person search,Asian/Asian British - Bangladeshi,Male,over 34,False,A no further action disposal
1757,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1758,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
1759,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,under 10,False,A no further action disposal
1760,London,2020-08,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,Khat or Cannabis warning
1761,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
1762,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,A no further action disposal
1763,London,2020-08,White,Person search,White - Irish,Male,over 34,False,A no further action disposal
1764,London,2020-08,White,Person search,Other ethnic group - Not stated,Female,18-24,False,A no further action disposal
1765,London,2020-08,Asian,Person search,Asian/Asian British - Pakistani,Male,18-24,False,Khat or Cannabis warning
1766,London,2020-08,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,Arrest
1767,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
1768,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,10-17,False,A no further action disposal
1769,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,10-17,False,A no further action disposal
1770,London,2020-08,Black,Person search,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,10-17,False,A no further action disposal
1771,London,2020-08,White,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,True,Arrest
1772,London,2020-08,Asian,Person search,Asian/Asian British - Any other Asian background,Male,over 34,False,A no further action disposal
1773,London,2020-08,Asian,Person search,Asian/Asian British - Bangladeshi,Male,18-24,False,A no further action disposal
1774,London,2020-08,Asian,Person search,Asian/Asian British - Bangladeshi,Male,25-34,True,A no further action disposal
1775,London,2020-08,White,Person search,Other ethnic group - Any other ethnic group,Male,18-24,False,A no further action disposal
1776,London,2020-08,White,Person search,Mixed/Multiple ethnic groups - White and Asian,Male,10-17,False,A no further action disposal
1777,London,2020-08,Asian,Person search,Asian/Asian British - Any other Asian background,Male,25-34,True,A no further action disposal
1778,London,2020-08,White,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,Arrest
1779,London,2020-08,Other,Person search,Other ethnic group - Any other ethnic group,Male,18-24,False,A no further action disposal
1780,London,2020-08,Asian,Person and Vehicle search,Asian/Asian British - Bangladeshi,Male,over 34,False,Arrest
1781,London,2020-08,White,Person search,White - Any other White background,Male,25-34,False,A no further action disposal
1782,London,2020-08,White,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,True,A no further action disposal
1783,London,2020-08,White,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,True,A no further action disposal
1784,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,25-34,True,A no further action disposal
1785,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1786,London,2020-08,Black,Person and Vehicle search,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,over 34,False,A no further action disposal
1787,London,2020-08,White,Person search,Other ethnic group - Not stated,Female,over 34,False,A no further action disposal
1788,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,Arrest
1789,London,2020-08,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1790,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1791,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1792,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1793,London,2020-08,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1794,London,2020-08,Asian,Person and Vehicle search,Asian/Asian British - Bangladeshi,Male,25-34,False,Arrest
1795,London,2020-08,White,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1796,London,2020-08,Other,Person search,Black/African/Caribbean/Black British - African,Male,25-34,False,Arrest
1797,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1798,London,2020-08,Asian,Person search,Other ethnic group - Not stated,Male,25-34,False,Arrest
1799,London,2020-08,Other,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1800,London,2020-08,Black,Person search,Black/African/Caribbean/Black British - African,Male,18-24,False,A no further action disposal
1801,London,2020-08,White,Person search,White - Any other White background,Male,over 34,False,A no further action disposal
1802,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,over 34,False,A no further action disposal
1803,London,2020-08,Black,Person search,Black/African/Caribbean/Black British - Caribbean,Female,over 34,False,Arrest
1804,London,2020-08,White,Person search,Asian/Asian British - Any other Asian background,Male,18-24,False,Khat or Cannabis warning
1805,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1806,London,2020-08,Asian,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1807,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
1808,London,2020-08,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,25-34,False,Arrest
1809,London,2020-08,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1810,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,10-17,False,A no further action disposal
1811,London,2020-08,Black,Person search,Black/African/Caribbean/Black British - Caribbean,Female,18-24,False,A no further action disposal
1812,London,2020-08,White,Person search,Other ethnic group - Not stated,Female,over 34,False,A no further action disposal
1813,London,2020-08,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,18-24,False,A no further action disposal
1814,London,2020-08,Black,Person and Vehicle search,Black/African/Caribbean/Black British - African,Male,25-34,False,A no further action disposal
1815,London,2020-08,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1816,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1817,London,2020-08,Black,Person and Vehicle search,Mixed/Multiple ethnic groups - White and Black African,Male,25-34,False,A no further action disposal
1818,London,2020-08,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1819,London,2020-08,White,Person search,White - Any other White background,Female,over 34,False,A no further action disposal
1820,London,2020-08,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,Arrest
1821,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1822,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1823,London,2020-08,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1824,London,2020-08,White,Person search,Other ethnic group - Not stated,Female,25-34,False,A no further action disposal
1825,London,2020-08,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,25-34,False,A no further action disposal
1826,London,2020-08,White,Person and Vehicle search,White - Any other White background,Male,over 34,False,A no further action disposal
1827,London,2020-08,White,Person and Vehicle search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1828,London,2020-08,Black,Person search,Black/African/Caribbean/Black British - African,Male,18-24,False,A no further action disposal
1829,London,2020-08,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1830,London,2020-08,Black,Person search,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,18-24,True,A no further action disposal
1831,London,2020-08,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1832,London,2020-08,Other,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1833,London,2020-08,Black,Person search,Other ethnic group - Not stated,Female,25-34,False,A no further action disposal
1834,London,2020-08,Black,Person search,Other ethnic group - Any other ethnic group,Female,25-34,False,Arrest
1835,London,2020-08,White,Person search,White - Any other White background,Female,18-24,False,Arrest
1836,London,2020-08,Black,Person search,Other ethnic group - Not stated,Female,18-24,False,Arrest
1837,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,25-34,False,Arrest
1838,London,2020-08,Black,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1839,London,2020-08,Asian,Person search,Asian/Asian British - Any other Asian background,Male,18-24,False,Khat or Cannabis warning
1840,London,2020-08,Other,Person and Vehicle search,White - Any other White background,Male,25-34,False,Arrest
